"[-95, -1, 2, 0, 21, -11, -2]"
"[-95, -1, 2, 0, 21, -11, -2]"
"[-95, -1, 2, 0, 21, -11, -2]"
"[-95, -1, 2, 0, 21, -11, -2]"
"[-95, -1, 2, 0, 21, -11, -2]"
"[-95, -1, 2, 0, 22, -11, -2]"
"[-95, -1, 1, 0, 22, -11, -2]"
"[-95, -1, 1, 0, 22, -11, -2]"
"[-95, -1, 1, 0, 22, -10, -2]"
"[-95, -1, 1, 0, 22, -10, -2]"
"[-95, -1, 1, 0, 22, -10, -2]"
"[-95, -1, 1, 0, 23, -10, -2]"
"[-95, -1, 1, 0, 23, -10, -2]"
"[-95, -1, 1, 0, 23, -10, -2]"
"[-95, -1, 1, 0, 23, -10, -2]"
"[-95, -1, 1, 0, 23, -10, -2]"
"[-95, -1, 1, 0, 23, -10, -2]"
"[-95, -1, 1, 0, 23, -10, -2]"
"[-95, -1, 1, 0, 23, -10, -2]"
"[-95, -1, 1, 0, 23, -10, -2]"
"[-95, -1, 1, 0, 23, -10, -2]"
"[-95, -1, 1, 0, 23, -10, -2]"
"[-95, -1, 1, 0, 23, -10, -2]"
"[-95, -1, 1, 0, 23, -10, -2]"
"[-95, -1, 1, 0, 23, -10, -2]"
"[-95, -1, 1, 0, 23, -10, -2]"
