"[-96, 0, 0, -8, 23, 6, -2]"
"[-96, 0, 0, -8, 23, 6, -2]"
"[-96, 0, 0, -8, 23, 6, -2]"
"[-96, 0, 0, -8, 23, 6, -2]"
"[-96, 0, 0, -8, 23, 6, -2]"
"[-96, 0, 0, -8, 23, 6, -2]"
"[-96, 0, 0, -8, 23, 6, -2]"
"[-96, 0, 0, -8, 23, 6, -2]"
"[-96, 0, 0, -8, 23, 6, -2]"
"[-96, 0, 0, -8, 23, 6, -2]"
"[-96, 0, 0, -8, 23, 6, -2]"
"[-96, 0, 0, -8, 23, 6, -2]"
"[-96, 0, 0, -8, 23, 6, -2]"
"[-96, 0, 0, -8, 24, 6, -2]"
"[-96, 0, 0, -8, 23, 6, -2]"
"[-96, 0, 0, -8, 23, 6, -2]"
"[-96, 0, 0, -8, 23, 6, -2]"
"[-96, 0, 0, -8, 23, 6, -2]"
"[-96, 0, 0, -8, 23, 6, -2]"
"[-96, 0, 0, -8, 23, 6, -2]"
"[-96, 0, 0, -8, 23, 6, -2]"
"[-96, 0, 0, -8, 22, 6, -2]"
"[-96, 0, 0, -8, 22, 6, -2]"
"[-96, 0, 0, -8, 22, 6, -2]"
"[-96, -1, 1, -8, 23, 6, -2]"
"[-96, -2, 2, -8, 21, 6, -2]"
"[-96, -2, 2, -8, 21, 6, -2]"
"[-96, -2, 2, -8, 21, 6, -2]"
"[-96, -2, 2, -8, 20, 6, -2]"
"[-96, -2, 2, -8, 20, 6, -2]"
"[-96, -2, 2, -8, 20, 6, -2]"
"[-96, -2, 2, -6, 20, 6, -2]"
"[-96, -2, 2, -6, 21, 6, -2]"
"[-96, -1, 2, -6, 21, 6, -2]"
"[-96, 0, 1, -6, 22, 6, -2]"
"[-96, 3, -1, -6, 24, 7, -2]"
"[-96, 6, -3, -3, 24, 7, -2]"
"[-96, 10, -6, 0, 24, 6, -2]"
"[-95, 13, -9, 0, 27, 6, -2]"
"[-93, 16, -11, 0, 30, 7, -2]"
"[-90, 19, -15, 0, 32, 9, -2]"
"[-87, 22, -17, -1, 32, 13, -2]"
"[-84, 26, -21, -3, 36, 17, -2]"
"[-80, 29, -25, -5, 40, 23, -2]"
"[-76, 31, -29, -5, 46, 26, -2]"
"[-72, 33, -32, -5, 51, 29, -2]"
"[-69, 34, -35, -5, 54, 32, -2]"
"[-66, 35, -37, -5, 56, 35, -2]"
"[-62, 38, -39, -5, 59, 37, -2]"
"[-59, 40, -41, -6, 60, 41, -2]"
"[-55, 43, -43, -7, 60, 45, -2]"
"[-51, 45, -45, -7, 62, 49, -2]"
"[-48, 47, -47, -8, 64, 53, -2]"
"[-45, 49, -49, -9, 64, 56, -2]"
"[-44, 52, -50, -9, 64, 58, -2]"
"[-44, 54, -52, -9, 64, 58, -2]"
"[-44, 57, -54, -8, 65, 58, -2]"
"[-41, 61, -57, -8, 68, 59, -2]"
"[-37, 63, -60, -8, 72, 62, -2]"
"[-35, 65, -63, -9, 71, 67, -2]"
"[-35, 66, -65, -9, 71, 68, -2]"
"[-35, 67, -66, -9, 70, 68, -2]"
"[-35, 67, -66, -9, 70, 71, -2]"
"[-35, 68, -66, -9, 71, 73, -2]"
"[-35, 70, -66, -10, 70, 77, -2]"
"[-35, 71, -66, -9, 71, 76, -2]"
"[-35, 72, -66, -8, 71, 74, -2]"
"[-35, 73, -66, -7, 73, 74, 0]"
"[-35, 73, -67, -8, 73, 74, 15]"
"[-35, 74, -67, -8, 73, 73, 44]"
"[-35, 76, -68, -9, 73, 69, 56]"
"[-35, 78, -68, -9, 73, 67, 56]"
"[-35, 79, -68, -9, 73, 67, 56]"
"[-35, 80, -68, -9, 73, 66, 56]"
"[-35, 81, -68, -9, 73, 65, 56]"
"[-35, 81, -68, -8, 73, 65, 60]"
"[-35, 81, -68, -7, 73, 65, 75]"
"[-35, 81, -68, -6, 73, 64, 92]"
"[-35, 81, -68, -7, 73, 63, 102]"
"[-35, 81, -68, -8, 73, 64, 102]"
"[-35, 82, -68, -8, 73, 65, 102]"
"[-35, 83, -68, -8, 73, 65, 102]"
"[-35, 83, -68, -7, 72, 65, 102]"
"[-35, 84, -68, -7, 72, 65, 102]"
"[-35, 85, -68, -7, 72, 65, 102]"
"[-34, 86, -68, -8, 72, 65, 102]"
"[-33, 86, -68, -10, 71, 67, 102]"
"[-32, 86, -66, -11, 70, 69, 102]"
"[-31, 87, -66, -11, 70, 69, 102]"
"[-31, 87, -66, -11, 69, 69, 101]"
"[-31, 88, -65, -11, 69, 69, 101]"
"[-31, 88, -65, -12, 68, 69, 101]"
"[-31, 88, -64, -12, 67, 69, 100]"
"[-31, 88, -62, -11, 66, 69, 97]"
"[-31, 88, -62, -11, 66, 69, 96]"
"[-31, 88, -62, -11, 65, 68, 96]"
"[-31, 89, -62, -11, 64, 68, 96]"
"[-31, 90, -62, -11, 64, 67, 96]"
"[-31, 90, -62, -11, 64, 67, 96]"
"[-31, 90, -62, -11, 64, 67, 96]"
