"[-95, -1, 1, -2, 17, 3, -2]"
"[-95, -1, 1, -2, 17, 3, -2]"
"[-95, -1, 1, -2, 17, 3, -2]"
"[-95, -1, 1, -2, 17, 3, -2]"
"[-95, -1, 2, -2, 18, 3, -2]"
"[-95, -1, 2, -2, 18, 3, -2]"
"[-95, -1, 2, -2, 19, 3, -2]"
"[-95, -1, 2, -2, 20, 3, -2]"
"[-95, -1, 2, -2, 20, 3, -2]"
"[-95, -1, 2, -2, 21, 3, -2]"
"[-95, -1, 2, -2, 21, 3, -2]"
"[-95, -1, 2, -2, 21, 3, -2]"
"[-95, -1, 2, -2, 21, 3, -2]"
"[-95, -1, 2, -2, 21, 3, -2]"
"[-95, -1, 2, -2, 21, 3, -2]"
"[-95, -1, 2, -2, 21, 3, -2]"
"[-95, -1, 2, -2, 21, 3, -2]"
"[-95, -1, 2, -2, 21, 3, -2]"
"[-95, -1, 2, -2, 21, 3, -2]"
"[-95, -1, 2, -2, 21, 3, -2]"
"[-95, -1, 2, -2, 21, 3, -2]"
"[-95, -1, 2, -2, 21, 3, -2]"
"[-95, -1, 2, -2, 21, 3, -2]"
"[-95, -1, 2, -2, 21, 3, -2]"
"[-95, -1, 2, -2, 21, 3, -2]"
"[-95, -1, 2, -2, 21, 3, -2]"
"[-95, -1, 2, -2, 21, 3, -2]"
"[-95, -1, 2, -2, 21, 3, -2]"
"[-95, -1, 2, -2, 21, 3, -2]"
"[-95, -1, 2, -2, 21, 3, -2]"
"[-95, -1, 2, -2, 21, 3, -2]"
"[-95, -1, 2, -2, 21, 3, -2]"
"[-95, -1, 2, -2, 21, 3, -2]"
"[-95, 1, -2, -2, 25, 3, -2]"
"[-95, 6, -5, -2, 26, 3, -2]"
"[-95, 10, -9, 0, 26, 4, -2]"
"[-95, 14, -12, 1, 28, 6, -2]"
"[-95, 18, -16, 1, 30, 10, -2]"
"[-92, 20, -20, 1, 36, 14, -2]"
"[-90, 22, -25, 0, 43, 16, -2]"
"[-88, 23, -29, 0, 50, 17, -2]"
"[-85, 23, -32, 0, 55, 18, -2]"
"[-81, 23, -34, 0, 59, 20, -2]"
"[-78, 24, -37, 0, 62, 23, -2]"
"[-75, 25, -40, 0, 65, 27, -2]"
