"[81, 106, -105, 0, 72, 2, 16]"
"[81, 106, -102, 0, 72, 2, 16]"
"[81, 106, -100, 0, 71, 2, 16]"
"[81, 106, -98, -1, 70, 2, 16]"
"[81, 106, -97, -3, 70, 2, 16]"
"[81, 107, -94, -3, 68, 2, 16]"
"[81, 107, -90, -4, 66, 2, 16]"
"[80, 107, -86, -3, 62, 1, 16]"
"[78, 107, -83, 1, 58, -1, 16]"
"[76, 107, -83, 3, 57, -1, 16]"
"[76, 107, -83, 4, 58, -1, 16]"
"[76, 107, -83, 4, 58, -1, 16]"
"[76, 107, -83, 4, 59, -1, 16]"
"[76, 107, -83, 4, 59, -1, 16]"
"[76, 107, -83, 4, 60, -1, 16]"
"[76, 108, -83, 4, 60, -1, 16]"
"[76, 109, -83, 4, 59, -2, 16]"
"[76, 111, -83, 3, 59, -2, 16]"
"[75, 112, -83, 3, 59, -3, 16]"
"[75, 112, -83, 3, 60, -4, 16]"
"[75, 112, -83, 4, 61, -10, 16]"
"[74, 112, -83, 8, 61, -15, 16]"
"[74, 112, -83, 9, 61, -17, 16]"
"[74, 111, -83, 8, 60, -17, 16]"
"[74, 111, -83, 5, 60, -12, 16]"
"[74, 111, -83, 4, 60, -9, 16]"
"[74, 111, -82, 4, 61, -6, 16]"
"[74, 109, -79, 6, 58, -6, 16]"
"[74, 105, -75, 6, 53, -6, 16]"
"[74, 103, -72, 6, 48, -6, 16]"
"[74, 104, -70, 6, 46, -6, 16]"
"[74, 105, -70, 7, 46, -6, 16]"
"[74, 106, -70, 7, 46, -7, 16]"
"[74, 106, -70, 6, 46, -9, 16]"
"[74, 106, -70, 6, 46, -9, 16]"
"[74, 107, -70, 6, 46, -9, 16]"
"[74, 107, -70, 7, 46, -10, 16]"
"[74, 107, -70, 7, 46, -10, 16]"
"[74, 107, -70, 7, 46, -10, 16]"
"[74, 109, -70, 7, 46, -10, 16]"
"[74, 109, -70, 6, 46, -10, 16]"
"[74, 109, -70, 6, 46, -10, 16]"
"[74, 109, -70, 6, 46, -10, 16]"
"[74, 109, -70, 6, 46, -10, 16]"
"[74, 109, -70, 6, 47, -10, 16]"
"[74, 109, -70, 6, 47, -10, 16]"
"[74, 109, -70, 6, 47, -10, 16]"
"[74, 109, -70, 6, 46, -11, 16]"
"[74, 109, -70, 6, 46, -11, 16]"
"[74, 109, -70, 6, 46, -11, 16]"
"[74, 109, -70, 6, 47, -11, 17]"
"[74, 109, -70, 6, 47, -9, 26]"
"[74, 109, -70, 6, 48, -6, 48]"
"[74, 109, -71, 5, 50, -5, 58]"
"[74, 107, -71, 6, 51, -5, 57]"
"[74, 104, -71, 6, 51, -5, 57]"
"[74, 99, -71, 5, 51, -5, 53]"
"[74, 94, -71, 5, 51, -5, 45]"
"[74, 91, -71, 5, 53, -5, 32]"
"[74, 88, -71, 7, 57, -5, 14]"
"[74, 85, -71, 9, 65, -6, -4]"
"[74, 83, -71, 17, 72, -8, -2]"
"[74, 80, -71, 27, 72, -9, -2]"
"[74, 78, -71, 29, 72, -9, -2]"
"[74, 77, -71, 29, 72, -9, -2]"
"[74, 75, -71, 25, 72, -9, -2]"
"[74, 72, -71, 20, 72, -9, -2]"
"[74, 66, -71, 15, 71, -9, -2]"
"[74, 60, -71, 11, 70, -9, -2]"
"[74, 54, -70, 8, 69, -9, -2]"
"[74, 48, -66, 4, 63, -9, -2]"
"[74, 42, -60, 1, 56, -9, -2]"
"[74, 38, -52, -1, 50, -9, -2]"
"[74, 33, -45, -2, 45, -9, -2]"
"[74, 29, -37, -4, 39, -9, -2]"
"[73, 26, -30, -5, 34, -9, -2]"
"[70, 24, -25, -4, 32, -9, -2]"
"[68, 21, -20, -2, 31, -9, -2]"
"[66, 18, -15, -2, 30, -9, -2]"
"[64, 15, -10, -3, 28, -9, -2]"
"[61, 11, -5, -4, 24, -9, -2]"
"[59, 9, -2, -4, 21, -9, -2]"
"[57, 7, 0, -3, 20, -9, -2]"
"[56, 5, 2, -3, 19, -9, -2]"
"[55, 3, 2, -3, 20, -9, -2]"
"[53, 2, 2, -3, 20, -9, -2]"
"[52, -1, 2, -3, 20, -9, -2]"
"[51, -2, 2, -3, 20, -9, -2]"
"[49, -2, 2, -3, 20, -9, -2]"
"[45, -2, 2, -3, 19, -9, -2]"
"[40, -2, 2, -3, 19, -9, -2]"
"[34, -2, 2, -3, 19, -9, -2]"
"[26, -2, 2, -3, 19, -9, -2]"
"[17, -2, 2, -3, 19, -9, -2]"
"[11, -2, 2, -3, 19, -9, -2]"
"[4, -2, 2, -3, 19, -9, -2]"
"[-7, -2, 2, -3, 19, -9, -2]"
"[-20, -2, 2, -3, 19, -9, -2]"
"[-35, -2, 2, -3, 19, -9, -2]"
"[-49, -2, 2, -3, 19, -9, -2]"
